CO2,Temperature,Humidity,Sun1,Sun2,Sun3,Sun4,Sun5,Sun6,date
629.0,26.7,53.2,97.9,107.1,114.4,101.6,106.7,94.7,2025-05-19 13:31:23
599.0,26.2,47.7,96.4,105.7,119.0,98.0,105.2,94.7,2025-05-19 13:36:23
598.0,26.6,59.6,99.9,104.1,116.2,102.7,107.2,94.2,2025-05-19 13:41:23
618.0,27.3,60.7,96.8,105.6,119.1,97.9,105.1,94.6,2025-05-19 13:46:23
635.0,26.7,50.0,99.8,103.5,117.2,102.1,106.9,94.1,2025-05-19 13:51:23
647.0,26.5,52.6,96.1,107.2,117.1,98.9,105.7,95.0,2025-05-19 13:56:23
649.0,27.1,65.7,98.3,106.6,114.3,101.9,106.9,94.6,2025-05-19 14:01:23
665.0,27.2,53.5,97.5,107.2,114.5,101.4,106.6,94.7,2025-05-19 14:06:23
671.0,26.9,52.5,98.2,106.8,114.3,102.1,106.9,94.6,2025-05-19 14:11:23
672.0,26.8,53.0,96.0,106.2,118.3,98.3,105.3,94.8,2025-05-19 14:16:23
669.0,26.8,53.0,98.5,102.8,119.3,100.0,106.1,94.3,2025-05-19 14:21:23
636.0,26.7,53.1,97.6,103.6,119.9,98.8,105.5,94.4,2025-05-19 14:26:23
598.0,26.6,51.8,96.1,107.1,117.1,98.8,105.5,94.9,2025-05-19 14:31:23
592.0,26.5,50.2,98.6,102.8,119.2,99.9,106.1,94.2,2025-05-19 14:36:23
606.0,26.2,48.7,99.6,103.0,118.2,101.3,106.6,94.2,2025-05-19 14:41:23
613.0,26.3,54.9,100.0,104.0,116.7,102.7,107.2,94.4,2025-05-19 14:46:23
623.0,26.6,58.3,96.8,107.4,115.4,100.5,106.3,94.9,2025-05-19 14:51:23
637.0,26.8,58.9,97.1,107.4,115.1,100.9,106.4,94.8,2025-05-19 14:56:23
655.0,26.8,56.3,99.9,103.5,117.1,102.3,107.2,94.3,2025-05-19 15:01:23
666.0,26.9,54.3,96.1,106.2,118.5,98.3,105.2,94.7,2025-05-19 15:06:23
671.0,26.7,50.5,96.1,107.3,116.8,99.1,105.7,95.0,2025-05-19 15:11:23
673.0,26.2,48.9,97.2,107.8,115.2,101.2,106.6,95.0,2025-05-19 15:16:23
667.0,25.5,47.9,97.0,108.0,115.3,100.8,106.6,95.2,2025-05-19 15:21:23
663.0,25.1,49.5,99.9,103.6,117.6,102.4,107.2,94.4,2025-05-19 15:26:23
662.0,24.8,50.0,96.3,107.4,117.6,99.1,105.8,95.3,2025-05-19 15:31:23
659.0,24.5,51.7,99.9,105.2,115.6,103.4,107.8,94.8,2025-05-19 15:36:23
658.0,24.4,56.0,96.6,106.5,119.0,98.6,105.7,95.1,2025-05-19 15:41:23
657.0,24.5,57.8,96.6,106.2,119.0,98.6,105.7,95.0,2025-05-19 15:46:23
663.0,24.5,55.4,99.3,106.5,114.6,103.3,107.7,94.9,2025-05-19 15:51:23
663.0,24.5,52.7,99.6,105.8,115.1,103.7,107.9,94.8,2025-05-19 15:56:23
656.0,24.2,52.1,99.4,106.7,114.8,103.5,107.9,95.2,2025-05-19 16:01:23
636.0,24.0,52.2,99.7,103.2,118.9,101.5,107.1,94.7,2025-05-19 16:06:23
588.0,23.9,52.6,97.4,108.2,115.6,101.5,106.9,95.3,2025-05-19 16:11:23
548.0,23.8,54.7,97.1,108.2,116.3,100.4,106.7,95.6,2025-05-19 16:16:23
517.0,23.7,58.2,99.4,106.9,114.8,103.3,107.9,95.1,2025-05-19 16:21:23
521.0,23.8,59.9,99.9,106.0,114.9,103.6,108.0,95.0,2025-05-19 16:26:23
545.0,23.9,60.7,98.6,103.7,120.0,100.0,106.5,94.8,2025-05-19 16:31:23
571.0,24.0,60.7,99.8,103.3,119.3,101.0,106.9,94.6,2025-05-19 16:36:23
578.0,24.2,59.6,98.9,103.5,119.7,100.3,106.5,94.6,2025-05-19 16:41:23
560.0,24.0,54.6,98.9,107.2,114.6,103.0,107.7,95.1,2025-05-19 16:46:23
534.0,24.0,55.2,97.8,107.9,115.1,102.0,107.2,95.2,2025-05-19 16:51:23
517.0,24.0,56.2,97.9,108.0,115.1,101.9,107.2,95.4,2025-05-19 16:56:23
532.0,23.9,57.1,96.8,107.9,116.8,100.0,106.4,95.4,2025-05-19 17:01:23
559.0,23.8,54.7,96.7,106.9,118.5,98.9,105.9,95.3,2025-05-19 17:06:23
583.0,23.6,52.0,97.0,106.6,119.3,99.1,106.1,95.3,2025-05-19 17:11:23
577.0,23.4,52.8,96.6,107.7,117.5,99.9,106.5,95.5,2025-05-19 17:16:23
543.0,23.1,54.3,98.8,107.7,114.7,103.0,107.7,95.5,2025-05-19 17:21:23
523.0,23.0,54.9,96.6,107.4,118.1,99.4,106.3,95.5,2025-05-19 17:26:23
534.0,22.9,55.1,100.6,104.4,117.3,103.3,108.0,94.7,2025-05-19 17:31:32
557.0,22.7,55.7,99.8,106.5,114.9,103.7,108.2,95.1,2025-05-19 17:36:32
579.0,22.7,59.4,97.7,108.2,115.6,101.5,107.2,95.4,2025-05-19 17:46:32
551.0,22.8,61.9,100.4,105.6,115.4,103.8,108.2,95.0,2025-05-19 17:51:32
520.0,23.1,62.5,99.3,103.5,119.9,100.7,106.9,94.8,2025-05-19 17:56:32
524.0,23.2,62.5,97.7,108.0,115.6,101.6,107.1,95.3,2025-05-19 18:01:32
526.0,23.4,64.8,97.1,106.0,119.3,98.8,105.8,95.5,2025-05-19 18:06:32
506.0,23.3,64.9,99.7,106.2,114.7,103.6,108.0,95.2,2025-05-19 18:11:32
485.0,23.3,63.8,100.1,105.5,115.2,103.8,108.0,95.2,2025-05-19 18:16:32
465.0,23.2,66.0,97.9,104.6,120.1,99.4,106.2,95.3,2025-05-19 18:21:32
452.0,23.1,66.5,99.7,103.1,119.2,101.0,106.9,94.9,2025-05-19 18:26:32
436.0,23.3,66.9,98.2,104.6,120.1,99.3,106.2,95.1,2025-05-19 18:31:32
430.0,23.5,65.3,100.7,104.1,116.8,103.3,107.8,94.9,2025-05-19 18:36:32
427.0,23.4,63.3,99.4,103.2,119.3,100.8,106.8,94.9,2025-05-19 18:41:32
433.0,23.3,64.2,98.2,104.1,119.8,99.4,106.2,95.2,2025-05-19 18:46:32
469.0,23.2,65.6,100.2,105.1,115.6,103.6,107.9,95.3,2025-05-19 18:51:32
500.0,23.2,69.3,100.1,103.1,118.5,101.7,107.1,95.0,2025-05-19 18:56:32
499.0,23.3,68.8,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-19 19:01:32
489.0,23.0,66.3,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-19 19:06:32
487.0,22.2,65.6,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 19:11:32
479.0,21.6,78.6,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-19 19:16:32
477.0,21.2,73.2,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-19 19:21:32
469.0,20.4,74.6,0.0,3999.9,3999.9,0.0,0.0,0.0,2025-05-19 19:26:32
463.0,20.4,86.1,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-19 19:31:32
469.0,20.5,90.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-19 19:36:32
475.0,20.5,92.7,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-19 19:41:32
481.0,20.6,94.4,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-19 19:46:32
483.0,20.7,95.7,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-19 19:51:32
491.0,20.7,96.7,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-19 19:56:32
495.0,20.7,97.5,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 20:01:33
503.0,20.7,98.1,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-19 20:06:33
508.0,20.8,98.6,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-05-19 20:11:32
516.0,20.8,99.0,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-05-19 20:16:33
521.0,20.8,99.4,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 20:21:33
521.0,20.9,99.7,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 20:26:33
530.0,20.9,100.0,3999.8,0.0,3999.9,0.0,3999.9,0.0,2025-05-19 20:31:33
537.0,20.9,100.0,3999.9,3999.8,0.0,0.0,0.0,0.0,2025-05-19 20:36:33
539.0,20.9,100.0,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-19 20:41:33
543.0,21.0,100.0,3999.8,3999.8,0.0,0.0,3999.9,0.0,2025-05-19 20:46:33
544.0,21.1,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 20:51:33
547.0,21.1,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 20:56:33
553.0,21.1,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-19 21:01:33
559.0,21.1,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 21:06:33
563.0,21.1,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-19 21:11:33
568.0,21.2,100.0,3999.8,3999.8,0.0,0.0,0.0,0.0,2025-05-19 21:16:33
574.0,21.2,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 21:21:33
571.0,21.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-19 21:26:33
577.0,21.3,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 21:31:33
581.0,21.2,100.0,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-05-19 21:36:33
589.0,21.3,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-19 21:41:33
594.0,21.3,100.0,3999.8,3999.8,0.0,0.0,0.0,0.0,2025-05-19 21:46:33
597.0,21.3,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-19 21:51:33
603.0,21.3,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 21:56:33
603.0,21.3,100.0,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-19 22:01:33
608.0,21.3,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 22:06:33
613.0,21.3,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 22:11:33
615.0,21.3,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-19 22:16:33
610.0,21.4,100.0,0.0,3999.8,3999.8,0.0,0.0,0.0,2025-05-19 22:21:33
620.0,21.4,100.0,3999.8,3999.9,0.0,0.0,3999.9,0.0,2025-05-19 22:26:33
623.0,21.4,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-19 22:31:33
622.0,21.4,100.0,0.0,3999.9,3999.8,0.0,0.0,0.0,2025-05-19 22:36:33
620.0,21.4,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-19 22:41:33
626.0,21.4,100.0,3999.8,0.0,0.0,0.0,3999.8,0.0,2025-05-19 22:46:33
634.0,21.4,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 22:51:33
640.0,21.4,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-19 22:56:33
644.0,21.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-19 23:01:33
647.0,21.5,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-19 23:06:33
655.0,21.4,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 23:11:33
657.0,21.4,100.0,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-05-19 23:16:33
656.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-19 23:21:33
656.0,21.5,100.0,3999.9,0.0,3999.9,0.0,3999.9,0.0,2025-05-19 23:26:33
658.0,21.5,100.0,3999.8,3999.9,0.0,0.0,3999.9,0.0,2025-05-19 23:31:33
659.0,21.5,100.0,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-19 23:36:33
663.0,21.5,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-19 23:41:33
668.0,21.5,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 23:46:33
673.0,21.5,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-19 23:51:33
677.0,21.5,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-19 23:56:33
679.0,21.5,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-20 00:01:33
680.0,21.5,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-20 00:06:33
678.0,21.5,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-20 00:11:33
684.0,21.5,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-20 00:16:33
691.0,21.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-20 00:21:33
690.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 00:26:33
694.0,21.5,100.0,3999.9,0.0,3999.8,0.0,3999.9,0.0,2025-05-20 00:31:33
699.0,21.5,100.0,3999.9,3999.8,0.0,0.0,0.0,0.0,2025-05-20 00:36:33
708.0,21.5,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-20 00:41:33
716.0,21.5,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-20 00:46:33
716.0,21.5,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-20 00:51:33
725.0,21.5,100.0,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-20 00:56:33
733.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 01:01:33
731.0,21.5,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-20 01:06:33
736.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 01:11:33
741.0,21.5,100.0,0.0,3999.8,3999.8,0.0,0.0,0.0,2025-05-20 01:16:33
745.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 01:21:33
739.0,21.5,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-20 01:26:33
738.0,21.5,100.0,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-20 01:31:33
740.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 01:36:33
753.0,21.5,100.0,3999.8,0.0,0.0,0.0,0.0,0.0,2025-05-20 01:41:33
753.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 01:46:33
754.0,21.5,100.0,3999.8,3999.9,0.0,0.0,3999.9,0.0,2025-05-20 01:51:33
756.0,21.5,100.0,0.0,3999.9,3999.8,0.0,0.0,0.0,2025-05-20 01:56:33
757.0,21.5,100.0,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-05-20 02:01:33
766.0,21.5,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-20 02:06:33
769.0,21.5,100.0,3999.8,3999.8,0.0,0.0,0.0,0.0,2025-05-20 02:11:33
764.0,21.5,100.0,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-20 02:16:33
763.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 02:21:33
771.0,21.5,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-20 02:26:33
770.0,21.5,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-20 02:31:33
770.0,21.5,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-20 02:36:33
769.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 02:41:33
771.0,21.5,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-20 02:46:33
773.0,21.5,100.0,3999.9,0.0,3999.8,0.0,3999.9,0.0,2025-05-20 02:56:33
775.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 03:01:33
781.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 03:06:33
787.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 03:11:33
785.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 03:16:33
788.0,21.5,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-20 03:21:33
791.0,21.5,100.0,0.0,0.0,3999.8,0.0,3999.9,0.0,2025-05-20 03:26:33
792.0,21.5,100.0,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-05-20 03:31:33
797.0,21.5,100.0,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-20 03:36:33
799.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 03:41:33
797.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 03:46:33
796.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 03:51:33
800.0,21.5,100.0,0.0,3999.8,3999.8,0.0,0.0,0.0,2025-05-20 03:56:33
803.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 04:01:33
801.0,21.5,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-20 04:06:33
806.0,21.5,100.0,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-20 04:11:33
807.0,21.5,100.0,0.0,3999.8,3999.8,0.0,0.0,0.0,2025-05-20 04:16:33
798.0,21.5,100.0,3999.9,3999.8,0.0,0.0,0.0,0.0,2025-05-20 04:26:33
801.0,21.5,100.0,3999.8,3999.8,0.0,0.0,0.0,0.0,2025-05-20 04:36:33
807.0,21.5,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-20 04:41:33
805.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 04:46:33
803.0,21.5,100.0,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-05-20 04:51:33
804.0,21.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-20 04:56:33
805.0,21.5,100.0,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-05-20 05:01:33
808.0,21.5,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-20 05:06:33
807.0,21.5,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 05:11:33
805.0,21.4,100.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-20 05:16:33
804.0,21.4,100.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 05:21:33
797.0,21.4,100.0,3999.9,0.0,3999.9,0.0,3999.9,0.0,2025-05-20 05:26:33
773.0,21.4,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-20 05:31:33
734.0,21.4,100.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-20 05:36:33
695.0,21.4,99.8,3999.8,0.0,0.0,0.0,0.0,0.0,2025-05-20 05:41:33
660.0,21.3,99.7,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 05:46:33
630.0,21.4,99.7,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-20 05:51:33
606.0,21.3,99.5,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-20 05:56:33
587.0,21.3,99.6,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-20 06:01:33
568.0,21.3,99.5,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 06:06:33
556.0,21.2,99.5,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 06:11:33
547.0,21.1,97.1,3999.9,0.0,0.0,0.0,0.0,0.0,2025-05-20 06:16:33
539.0,21.2,93.5,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-20 06:21:33
534.0,21.4,91.5,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-20 06:26:33
530.0,21.6,90.2,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 06:31:33
528.0,21.7,89.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-20 06:36:33
522.0,22.0,87.1,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-05-20 06:46:33
515.0,22.2,86.5,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-05-20 06:51:33
510.0,22.4,84.5,104.4,107.8,124.3,105.1,111.8,99.7,2025-05-20 07:01:33
523.0,22.3,67.5,100.8,108.0,121.8,102.0,109.3,97.1,2025-05-20 07:06:33
563.0,22.0,73.5,99.9,110.1,116.0,103.8,109.3,96.7,2025-05-20 07:11:33
610.0,22.9,79.9,100.6,108.9,114.9,104.3,109.1,96.3,2025-05-20 07:16:33
650.0,23.4,68.1,98.6,109.0,115.6,102.3,107.9,95.9,2025-05-20 07:21:33
677.0,22.9,65.1,99.4,104.3,119.9,100.6,106.9,95.0,2025-05-20 07:26:33
700.0,23.2,77.2,100.2,103.5,119.3,101.3,107.1,95.2,2025-05-20 07:31:33
687.0,24.3,78.1,99.9,106.9,114.4,103.3,107.9,95.6,2025-05-20 07:36:33
641.0,24.4,63.8,96.9,107.2,117.6,99.0,105.7,95.5,2025-05-20 07:41:33
624.0,23.6,57.0,99.9,103.2,118.8,101.0,106.5,94.9,2025-05-20 07:46:33
645.0,23.8,74.0,99.7,106.5,114.4,102.9,107.3,95.3,2025-05-20 07:51:33
668.0,24.7,76.0,100.4,104.9,114.9,103.2,107.5,95.0,2025-05-20 07:56:33
678.0,24.5,59.9,97.7,104.6,119.7,98.5,105.5,94.9,2025-05-20 08:01:33
687.0,23.5,60.1,100.0,103.0,118.4,101.3,106.7,94.7,2025-05-20 08:06:33
658.0,24.1,75.2,98.2,103.8,119.9,98.9,105.8,95.2,2025-05-20 08:11:33
622.0,25.1,75.2,100.4,103.0,117.7,101.6,106.9,94.9,2025-05-20 08:16:33
630.0,25.4,64.1,100.4,104.6,115.9,103.0,107.3,94.9,2025-05-20 08:21:33
649.0,24.3,56.5,99.8,103.0,118.2,101.2,106.6,94.8,2025-05-20 08:26:33
670.0,23.8,66.8,96.6,106.9,117.9,98.5,105.3,95.5,2025-05-20 08:31:33
681.0,24.7,74.3,99.0,106.3,114.1,102.3,107.1,95.1,2025-05-20 08:36:33
693.0,25.8,69.0,99.3,105.8,114.2,102.7,107.1,94.8,2025-05-20 08:41:33
703.0,25.0,57.3,99.3,102.8,118.6,100.5,106.2,94.8,2025-05-20 08:46:34
674.0,24.1,60.4,98.0,104.0,119.8,98.7,105.5,94.9,2025-05-20 08:51:33
632.0,24.6,73.2,98.2,103.5,119.7,98.9,105.5,94.9,2025-05-20 08:56:33
640.0,24.3,56.3,99.3,103.2,119.2,100.2,106.3,94.9,2025-05-20 09:06:34
657.0,24.0,66.7,99.5,106.1,114.5,102.7,107.1,95.1,2025-05-20 09:11:34
683.0,25.1,59.7,99.2,106.0,114.4,102.7,107.1,94.8,2025-05-20 09:21:33
698.0,24.2,57.0,98.6,103.2,119.5,99.5,105.8,94.7,2025-05-20 09:26:34
689.0,24.4,71.5,100.4,104.1,116.0,102.6,107.1,94.8,2025-05-20 09:31:34
649.0,25.4,74.3,97.7,104.0,119.5,98.4,105.5,95.1,2025-05-20 09:36:34
622.0,25.6,59.8,96.9,107.6,115.2,100.0,106.0,95.2,2025-05-20 09:41:34
632.0,24.5,56.5,100.1,104.1,116.3,102.6,107.1,94.7,2025-05-20 09:46:34
650.0,24.2,63.2,97.0,105.5,119.2,98.0,105.4,95.3,2025-05-20 09:51:34
686.0,24.4,66.7,98.0,107.1,114.3,101.5,106.8,95.3,2025-05-20 09:56:34
703.0,25.1,64.3,96.5,107.2,116.0,99.3,105.7,95.2,2025-05-20 10:01:34
670.0,25.5,62.6,97.3,104.3,119.6,98.1,105.2,94.7,2025-05-20 10:06:34
630.0,24.8,61.9,98.0,107.4,114.2,101.4,106.6,95.2,2025-05-20 10:11:34
615.0,24.8,66.9,99.5,105.0,114.8,102.8,107.1,94.7,2025-05-20 10:16:34
620.0,25.5,64.1,98.9,102.7,118.9,99.8,105.8,94.4,2025-05-20 10:21:34
636.0,25.8,63.9,97.5,107.3,114.4,101.0,106.5,95.0,2025-05-20 10:26:34
649.0,25.5,65.5,99.4,102.6,118.5,100.6,106.2,94.3,2025-05-20 10:31:34
655.0,25.8,62.8,96.2,105.9,117.7,98.0,105.4,95.1,2025-05-20 10:36:34
659.0,25.5,61.1,99.9,102.8,117.6,101.6,106.5,94.4,2025-05-20 10:41:34
665.0,25.2,61.0,97.2,104.7,119.9,98.3,105.2,94.7,2025-05-20 10:46:34
665.0,25.0,61.5,98.3,103.2,119.4,98.9,105.4,94.7,2025-05-20 10:51:34
667.0,24.9,61.1,96.3,107.1,117.1,98.8,105.5,95.3,2025-05-20 10:56:34
669.0,24.8,62.5,98.0,103.3,119.7,98.9,105.5,94.6,2025-05-20 11:01:34
670.0,24.8,61.8,98.3,106.8,113.9,101.9,106.8,95.0,2025-05-20 11:06:34
671.0,24.6,60.7,98.1,103.3,119.4,99.1,105.7,94.7,2025-05-20 11:11:34
674.0,24.5,60.3,96.1,107.0,117.0,98.6,105.5,95.3,2025-05-20 11:21:34
675.0,24.5,61.1,99.6,105.1,115.1,103.0,107.2,94.7,2025-05-20 11:26:34
669.0,24.6,60.5,96.3,106.8,117.4,98.4,105.2,95.3,2025-05-20 11:31:34
673.0,24.6,60.7,99.1,102.7,119.0,100.1,106.0,94.3,2025-05-20 11:36:34
664.0,24.6,60.9,98.7,103.0,119.2,99.9,106.0,94.7,2025-05-20 11:41:34
668.0,24.6,61.6,98.5,103.3,119.3,99.5,105.8,94.7,2025-05-20 11:46:34
661.0,24.9,61.7,99.9,104.1,115.6,102.6,107.2,94.5,2025-05-20 11:51:34
660.0,25.0,59.7,99.4,102.6,118.4,100.8,106.4,94.4,2025-05-20 11:56:34
658.0,25.0,58.4,98.5,106.7,114.1,102.2,107.0,94.8,2025-05-20 12:01:34
656.0,25.2,63.9,97.1,104.3,119.6,98.2,105.3,94.6,2025-05-20 12:06:34
660.0,25.7,66.7,98.7,102.5,118.7,100.7,106.2,94.4,2025-05-20 12:11:34
670.0,26.1,65.7,95.8,105.2,119.2,97.9,105.0,94.9,2025-05-20 12:16:34
686.0,26.5,62.2,98.9,102.9,117.2,101.6,106.6,94.2,2025-05-20 12:21:34
687.0,26.4,58.4,96.5,103.6,119.8,98.3,105.1,94.4,2025-05-20 12:26:34
648.0,25.9,55.8,98.7,102.7,118.1,100.9,106.3,94.2,2025-05-20 12:31:34
610.0,25.6,56.8,97.2,106.8,113.9,101.8,106.6,94.9,2025-05-20 12:36:34
613.0,25.8,58.6,98.8,102.6,118.2,101.0,106.3,94.2,2025-05-20 12:41:34
630.0,26.0,61.3,98.6,102.5,118.4,100.9,106.3,94.3,2025-05-20 12:46:34
650.0,26.2,60.1,97.8,106.0,114.2,102.2,106.7,94.6,2025-05-20 12:51:34
666.0,25.9,56.9,98.2,102.6,118.8,100.0,105.8,94.2,2025-05-20 12:56:34
673.0,25.8,56.5,98.0,106.2,114.4,102.5,106.9,94.6,2025-05-20 13:01:34
668.0,26.0,56.3,95.3,105.5,118.7,97.9,104.9,94.8,2025-05-20 13:06:34
660.0,26.1,56.6,95.2,107.1,116.6,98.9,105.4,95.0,2025-05-20 13:11:34
655.0,26.1,57.5,97.5,106.6,114.3,102.1,106.8,94.7,2025-05-20 13:16:34
652.0,26.1,57.0,95.4,105.4,119.0,98.0,104.9,94.7,2025-05-20 13:21:34
644.0,26.1,56.0,95.9,107.6,115.2,100.2,105.9,94.9,2025-05-20 13:26:34
644.0,26.1,55.5,98.0,105.5,114.7,102.6,107.0,94.4,2025-05-20 13:31:34
